,ra,dec,infobits,field,ccdid,qid,rcid,fid,filtercode,pid,nid,expid,itid,imgtype,imgtypecode,obsdate,obsjd,exptime,filefracday,seeing,airmass,moonillf,moonesb,maglimit,crpix1,crpix2,crval1,crval2,cd11,cd12,cd21,cd22,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,ipac_pub_date,ipac_gid
291,208.17694364,52.41077049,0,792,4,2,13,1,zg,1575344681315,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.88178003,1.08000004,0.951855004,0,19.9183998,1536.5,1540.5,208.1770341813,52.41075059417,-0.0002805143782058,1.995692008336e-05,-2.00664404829e-05,-0.000280518738854,208.83997667,52.87161383,207.41345352,52.80929369,207.52786849,51.94622118,208.92689641,52.0070349,2021-06-30 00:00:00+00,1
292,209.49969522,53.50953047,0,792,8,4,31,1,zg,1575344683115,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.89772999,1.08000004,0.951855004,0,19.9890995,1536.5,1540.5,209.4996120333,53.50954125315,-0.0002808535399265,1.562196142859e-05,-1.571981461286e-05,-0.0002808184578421,210.19174201,53.96418475,208.72625801,53.9154093,208.82206983,53.05111757,210.25810244,53.09887505,2021-06-30 00:00:00+00,1
293,215.86147373,55.45945813,0,792,10,4,39,1,zg,1575344683915,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.94896996,1.08000004,0.951855004,0,19.9766998,1536.5,1540.5,215.8613827125,55.45947940838,-0.000281138832448,-1.028733781792e-05,1.026501954139e-05,-0.0002811202322438,216.6593823,55.87407659,215.11933153,55.90596913,215.08019072,55.03987298,216.58649406,55.00879425,2021-06-30 00:00:00+00,1
294,212.62806839,53.57000382,0,792,7,4,27,1,zg,1575344682715,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.92056,1.08000004,0.951855004,0,19.9326,1536.5,1540.5,212.6280221874,53.57000961405,-0.0002812746478927,3.144783534661e-06,-3.194909974793e-06,-0.000281285959316,213.35486119,54.00587952,211.88478992,53.99606053,211.91608739,53.12989865,213.35605878,53.13964228,2021-06-30 00:00:00+00,1
295,217.61346714,55.40779111,0,792,9,3,34,1,zg,1575344683415,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.96287,1.08000004,0.951855004,0,19.9398003,1536.5,1540.5,217.6135299237,55.40781071927,-0.0002807554946216,-1.723940135446e-05,1.729923207138e-05,-0.0002807594496733,218.4283004,55.81102731,216.89249121,55.86456144,216.81586557,54.99939469,218.31818154,54.9469885,2021-06-30 00:00:00+00,1
296,214.33715422,55.48156714,0,792,10,3,38,1,zg,1575344683815,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.94263005,1.08000004,0.951855004,0,19.9398994,1536.5,1540.5,214.3371907537,55.48158935767,-0.000281287774606,-4.09774912265e-06,4.162343159917e-06,-0.0002812809551936,215.11934217,55.90597973,213.5776084,55.9187784,213.5722805,55.05248998,215.08018329,55.0399042,2021-06-30 00:00:00+00,1
297,214.31007251,54.43028553,0,792,6,2,21,1,zg,1575344682115,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.94240999,1.08000004,0.951855004,0,19.9109993,1536.5,1540.5,214.3100663515,54.43029488968,-0.0002812723989984,-4.063558999032e-06,4.04274967491e-06,-0.0002812754580259,215.07145862,54.85475704,213.57057489,54.86721712,213.56439507,54.00109463,215.03438814,53.98864415,2021-06-30 00:00:00+00,1
298,208.05072054,53.4525006,0,792,8,3,30,1,zg,1575344683015,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.88559997,1.08000004,0.951855004,0,19.9549999,1536.5,1540.5,208.0507517295,53.45253408327,-0.0002804314968389,2.144058187956e-05,-2.13957171474e-05,-0.0002803883080779,208.72615046,53.91541315,207.26474748,53.84881452,207.39039496,52.98619117,208.8221628,53.05109874,2021-06-30 00:00:00+00,1
299,218.8633863,53.43981208,0,792,5,4,19,1,zg,1575344681915,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.99293995,1.08000004,0.951855004,0,19.9277992,1536.5,1540.5,218.8632995335,53.43984323247,-0.0002804153332079,-2.219953103887e-05,2.22026093189e-05,-0.0002803874606435,219.65121132,53.83481716,218.19024025,53.90396644,218.09010796,53.03970039,219.5215576,52.97224174,2021-06-30 00:00:00+00,1
300,215.79498,54.40866874,0,792,6,1,20,1,zg,1575344682015,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.93373001,1.08000004,0.951855004,0,19.9752007,1536.5,1540.5,215.7949201043,54.40867844083,-0.0002811274843858,-9.965525724190002e-06,1.005081376277e-05,-0.0002811226079571,216.57093466,54.82351852,215.07173293,54.85465332,215.03434984,53.98861722,216.50276274,53.95825168,2021-06-30 00:00:00+00,1
301,217.50211458,54.36435097,0,792,5,2,17,1,zg,1575344681715,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.93597996,1.08000004,0.951855004,0,19.9722004,1536.5,1540.5,217.502146705,54.36433183761,-0.0002808080583781,-1.688038815817e-05,1.686463014984e-05,-0.0002807922740753,218.29488766,54.76819798,216.79897989,54.82040885,216.7251298,53.95528345,218.19027566,53.90400491,2021-06-30 00:00:00+00,1
302,214.42219346,58.26074895,0,792,14,2,53,1,zg,1575344685315,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.94839001,1.08000004,0.951855004,0,19.9960995,1536.5,1540.5,214.4222057728,58.26076371454,-0.0002812069147401,-5.207914801552e-06,5.17871105948e-06,-0.0002813019939445,215.26868886,58.68320234,213.60664997,58.69927868,213.59588724,57.83289348,215.21814576,57.81705196,2021-06-30 00:00:00+00,1
303,218.98079288,54.30342273,0,792,5,1,16,1,zg,1575344681615,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.99814999,1.08000004,0.951855004,0,19.9265003,1536.5,1540.5,218.9807393079,54.30340557879,-0.0002803892000182,-2.267625818097e-05,2.276578955672e-05,-0.0002803585390828,219.78620696,54.69730534,218.29492214,54.76818997,218.19023572,53.90397836,219.65118408,53.83486107,2021-06-30 00:00:00+00,1
304,214.36004296,56.34799761,0,792,10,2,37,1,zg,1575344683715,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.98066998,1.08000004,0.951855004,0,19.9857998,1536.5,1540.5,214.3601034299,56.34795176888,-0.0002812818496816,-4.220745281885e-06,4.178312673953e-06,-0.0002812892162851,215.16037472,56.77214436,213.58354958,56.78504796,213.57759646,55.91877438,215.11928126,55.90599319,2021-06-30 00:00:00+00,1
305,214.28904631,53.56389895,0,792,6,3,22,1,zg,1575344682215,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.92202997,1.08000004,0.951855004,0,19.9169006,1536.5,1540.5,214.2891195223,53.56393138988,-0.0002812701520955,-3.945740355095e-06,4.030167814071e-06,-0.0002812842854603,215.03433722,53.98863944,213.56448392,54.00103825,213.55905079,53.13485224,214.99884056,53.12247239,2021-06-30 00:00:00+00,1
306,211.17341968,53.55140017,0,792,7,3,26,1,zg,1575344682615,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.86345005,1.08000004,0.951855004,0,19.9729996,1536.5,1540.5,211.1734110848,53.55143263344,-0.0002811590916013,8.964603721408e-06,-8.920799214718998e-06,-0.0002811507327824,211.88468996,53.99604396,210.41588669,53.96828733,210.47746475,53.10290092,211.91597718,53.12990462,2021-06-30 00:00:00+00,1
307,211.26064176,51.63835755,0,792,3,3,10,1,zg,1575344681015,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.99094999,1.08000004,0.951855004,0,19.9011002,1536.5,1540.5,211.2606896093,51.63839829482,-0.0002811497605064,7.531406404396e-06,-7.50396829207e-06,-0.0002812105004666,211.94462944,52.08104439,210.53952398,52.05764279,210.59034307,51.19202612,211.96853158,51.21467248,2021-06-30 00:00:00+00,1
308,209.66330445,51.59860506,0,792,4,4,15,1,zg,1575344681515,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.85558999,1.08000004,0.951855004,0,19.9608002,1536.5,1540.5,209.6632981742,51.59862444764,-0.0002808560986199,1.411662077267e-05,-1.421723118389e-05,-0.0002809175587394,210.32927678,52.05115238,208.9269193,52.00706246,209.01037703,51.14241748,210.38588707,51.1857299,2021-06-30 00:00:00+00,1
309,208.2757112,51.54666563,0,792,4,3,14,1,zg,1575344681415,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.88153994,1.08000004,0.951855004,0,19.8675003,1536.5,1540.5,208.27575318,51.5466581398,-0.0002805319018093,1.955389579334e-05,-1.958299421556e-05,-0.0002805657548263,208.92699781,52.00707662,207.52794575,51.94617682,207.63789401,51.08294954,209.01036856,51.14231488,2021-06-30 00:00:00+00,1
310,217.31090318,52.45622172,0,792,1,2,1,1,zg,1575344680115,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.95527005,1.08000004,0.951855004,0,19.9466991,1536.5,1540.5,217.3109772656,52.45616544112,-0.0002807615181403,-1.659825464233e-05,1.661476692795e-05,-0.0002807673630838,218.06758059,52.86059407,216.63836904,52.91202827,216.56830677,52.04695635,217.9698417,51.9964202,2021-06-30 00:00:00+00,1
311,217.22880615,51.59134662,0,792,1,3,2,1,zg,1575344680215,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.98069,1.08000004,0.951855004,0,19.9034996,1536.5,1540.5,217.2288511374,51.59132575089,-0.0002807508514495,-1.622269673366e-05,1.634634104849e-05,-0.0002808064492226,217.96990033,51.99659176,216.56829741,52.04696744,216.501353,51.18184009,217.87622738,51.13212773,2021-06-30 00:00:00+00,1
312,215.74335877,53.54275745,0,792,6,4,23,1,zg,1575344682315,1575,157534468,1,object,o,2021-04-25 08:16:21.693+00,2459329.8446875,30,20210425344641,1.91816998,1.08000004,0.951855004,0,19.9407997,1536.5,1540.5,215.7433271293,53.54279012585,-0.0002811287277816,-9.755353086857e-06,9.755952546931e-06,-0.0002811306769191,216.50265005,53.95834263,215.03429413,53.98867081,214.99878648,53.12250885,216.43712734,53.09300843,2021-06-30 00:00:00+00,1
313,213.80626065,48.28643829,0,758,11,4,43,1,zg,1575345164315,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.94748998,1.03600001,0.951855004,0,19.9015999,1536.5,1540.5,213.8062230445,48.28646050636,-0.0002813026579963,2.219516290654e-06,-2.245768058794e-06,-0.0002813014300195,214.45584723,48.72130194,213.14611809,48.71436104,213.16751216,47.84807114,214.45507217,47.85503794,2021-06-30 00:00:00+00,1
314,209.72207928,48.19189858,0,758,12,3,46,1,zg,1575345164615,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.96165001,1.03600001,0.951855004,0,19.9018993,1536.5,1540.5,209.7221246589,48.19190267354,-0.0002807594881899,1.764148787664e-05,-1.757455206791e-05,-0.0002806997393148,210.33375875,48.64966497,209.02891541,48.59505448,209.12158485,47.73127787,210.40430861,47.78471158,2021-06-30 00:00:00+00,1
315,211.07578602,47.18963558,0,758,8,1,28,1,zg,1575345162815,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.96335995,1.03600001,0.951855004,0,19.9067001,1536.5,1540.5,211.0756942961,47.18959619667,-0.0002810089646097,1.251035494719e-05,-1.249480869808e-05,-0.0002810082916721,211.68745385,47.63969591,210.40703895,47.60107171,210.4740164,46.73607687,211.73410088,46.77418396,2021-06-30 00:00:00+00,1
316,209.80644025,47.14416894,0,758,8,2,29,1,zg,1575345162915,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.98903,1.03600001,0.951855004,0,19.8379002,1536.5,1540.5,209.8064438692,47.1441651274,-0.0002807262227145,1.701287675523e-05,-1.706794286915e-05,-0.0002807261687162,210.40702626,47.60105452,209.12901026,47.54795648,209.21618937,46.68408077,210.47398724,46.73611208,2021-06-30 00:00:00+00,1
317,217.81932365,44.40668228,0,758,1,3,2,1,zg,1575345160215,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.98458004,1.03600001,0.951855004,0,19.8806992,1536.5,1540.5,217.81933519,44.40667483989,-0.0002809250329345,-1.282803443778e-05,1.295234032189e-05,-0.0002809791319445,218.45566554,44.81772375,217.23845902,44.85763955,217.19232835,43.99224838,218.39120543,43.9527209,2021-06-30 00:00:00+00,1
318,215.25481252,46.3655792,0,758,6,3,22,1,zg,1575345162215,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.95799005,1.03600001,0.951855004,0,19.8497009,1536.5,1540.5,215.2548366899,46.36557943792,-0.0002812833923781,-3.071211875407e-06,3.155683489455e-06,-0.000281297263286,215.89299312,46.7920885,214.63072379,46.80190955,214.62709019,45.93566033,215.86908587,45.9259489,2021-06-30 00:00:00+00,1
319,219.10122983,45.22510152,0,758,1,1,0,1,zg,1575345160015,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.97256005,1.03600001,0.951855004,0,19.9008007,1536.5,1540.5,219.1012274479,45.22506332899,-0.0002806881871896,-1.731927130141e-05,1.744510004415e-05,-0.0002806936225486,219.75581558,45.62845359,218.52229454,45.68269151,218.45566664,44.81773999,219.67075034,44.76462366,2021-06-30 00:00:00+00,1
320,215.34358464,51.06257812,0,758,14,2,53,1,zg,1575345165315,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.99489999,1.03600001,0.951855004,0,19.9706001,1536.5,1540.5,215.3435901269,51.06257524986,-0.0002812219208706,-4.178858818046e-06,4.150003277957e-06,-0.0002813171055691,216.04757814,51.48735186,214.66030995,51.50004239,214.6525725,50.63373597,216.01441516,50.62105456,2021-06-30 00:00:00+00,1
321,217.87571767,45.27208943,0,758,1,2,1,1,zg,1575345160115,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.93134999,1.03600001,0.951855004,0,19.9312,1536.5,1540.5,217.8757867804,45.27204469111,-0.0002809445392645,-1.312425646716e-05,1.314049704564e-05,-0.0002809511887811,218.52232785,45.68265227,217.28673045,45.7232121,217.23856108,44.85777063,218.45567945,44.81773642,2021-06-30 00:00:00+00,1
322,215.32365043,50.19615942,0,758,14,3,54,1,zg,1575345165415,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.97658002,1.03600001,0.951855004,0,19.9447994,1536.5,1540.5,215.3236705711,50.19625362016,-0.0002812214312281,-4.061945336195e-06,4.144965216079e-06,-0.0002812232962713,216.01444117,50.62103838,214.65257865,50.63371711,214.64552249,49.7676333,215.98260423,49.7550633,2021-06-30 00:00:00+00,1
323,216.58534933,48.26625075,0,758,10,4,39,1,zg,1575345163915,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.97272003,1.03600001,0.951855004,0,19.9160995,1536.5,1540.5,216.5853471248,48.26625289924,-0.0002811994407552,-7.993853344412e-06,7.957496009253998e-06,-0.0002811870237496,217.25811715,48.68514106,215.94938455,48.70976568,215.92354148,47.84355338,217.21014174,47.81952621,2021-06-30 00:00:00+00,1
324,212.54117529,47.22278188,0,758,7,2,25,1,zg,1575345162515,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.96329999,1.03600001,0.951855004,0,19.8967991,1536.5,1540.5,212.5411805585,47.22276584051,-0.0002812243623848,7.108586277641e-06,-7.148103876276e-06,-0.0002812225401393,213.16632191,47.66511036,211.88392854,47.64283587,211.9266498,46.77706021,213.18833504,46.79887776,2021-06-30 00:00:00+00,1
325,212.5077242,48.27224486,0,758,11,3,42,1,zg,1575345164215,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.95623004,1.03600001,0.951855004,0,19.8743992,1536.5,1540.5,212.5077667934,48.27229165199,-0.000281232417843,7.039145095907e-06,-6.970558577572e-06,-0.0002812159053008,213.14607363,48.71435207,211.83699331,48.6926529,211.88066926,47.82694785,213.16749473,47.84806387,2021-06-30 00:00:00+00,1
326,218.00489087,47.18149116,0,758,5,2,17,1,zg,1575345161715,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.95433998,1.03600001,0.951855004,0,19.9258995,1536.5,1540.5,218.0049364243,47.18142939233,-0.0002810021390565,-1.312776722253e-05,1.311180012225e-05,-0.0002809865669984,218.67488488,47.59206159,217.39464663,47.63253448,217.34544283,46.76694099,218.60517995,46.72705386,2021-06-30 00:00:00+00,1
327,217.94658729,46.31597608,0,758,5,3,18,1,zg,1575345161815,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.91131997,1.03600001,0.951855004,0,19.9071007,1536.5,1540.5,217.9466071638,46.31600050961,-0.0002810109003688,-1.282355936207e-05,1.292863760746e-05,-0.0002809960091011,218.60517746,46.72704038,217.34542586,46.76698314,217.29821185,45.90140469,218.53807029,45.86195913,2021-06-30 00:00:00+00,1
328,215.28705647,48.28333458,0,758,10,3,38,1,zg,1575345163815,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.97336996,1.03600001,0.951855004,0,19.9041004,1536.5,1540.5,215.2870899617,48.28337587856,-0.0002812981474437,-3.168046628602e-06,3.232617350145e-06,-0.0002812911146256,215.94934166,48.70977586,214.63962771,48.71964115,214.63615481,47.85340112,215.92356476,47.84354593,2021-06-30 00:00:00+00,1
329,219.19553929,46.26949919,0,758,5,4,19,1,zg,1575345161915,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.98047996,1.03600001,0.951855004,0,19.8983994,1536.5,1540.5,219.1954902154,46.26951169729,-0.0002807527727359,-1.733639668281e-05,1.733899138455e-05,-0.0002807248515286,219.86287252,46.67320899,218.60522421,46.72700306,218.53803539,45.8619092,219.77569316,45.80931924,2021-06-30 00:00:00+00,1
330,213.82523431,46.37128216,4194304,758,7,4,27,1,zg,1575345162715,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.99672997,1.03600001,0.951855004,0,19.8994999,1536.5,1540.5,213.8251780934,46.37129340614,-0.0002812815495692,2.52480353879e-06,-2.574954885289e-06,-0.0002812927505036,214.45075749,46.80670887,213.1883187,46.79889207,213.20962146,45.93257688,214.45183669,45.94050309,2021-06-30 00:00:00+00,1
331,216.54127178,47.2152266,0,758,6,1,20,1,zg,1575345162015,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.94754004,1.03600001,0.951855004,0,19.8799,1536.5,1540.5,216.541246502,47.21520560743,-0.0002811987412769,-7.739972381427e-06,7.825219301562e-06,-0.0002811931898848,217.19964975,47.63425627,215.91761412,47.6584282,215.89298651,46.79222159,217.15440278,46.76864155,2021-06-30 00:00:00+00,1
332,215.26896116,47.23201835,0,758,6,2,21,1,zg,1575345162115,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.94802999,1.03600001,0.951855004,0,19.8404007,1536.5,1540.5,215.2689439201,47.23202178882,-0.0002812851324257,-3.168770676304e-06,3.1479710929e-06,-0.0002812882576498,215.91768042,47.65849282,214.63492212,47.66812188,214.6307388,46.80193103,215.89294921,46.79223692,2021-06-30 00:00:00+00,1
333,211.01722217,48.23875966,0,758,12,4,47,1,zg,1575345164715,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.93883002,1.03600001,0.951855004,0,19.9538002,1536.5,1540.5,211.0171308624,48.2388102428,-0.0002809982745323,1.290775280835e-05,-1.294023671054e-05,-0.0002809782847054,211.64087804,48.68962559,210.33370481,48.64965329,210.40436413,47.78468215,211.68931134,47.82410916,2021-06-30 00:00:00+00,1
334,213.81375625,47.23773972,0,758,7,1,24,1,zg,1575345162415,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.99457002,1.03600001,0.951855004,0,19.8619003,1536.5,1540.5,213.8136757428,47.23769779007,-0.0002812982269701,2.596217217245e-06,-2.541615946165e-06,-0.0002813111259742,214.44917232,47.67292707,213.1662187,47.66514905,213.18829875,46.79885296,214.45065542,46.80670437,2021-06-30 00:00:00+00,1
335,212.57303631,46.35659994,0,758,7,3,26,1,zg,1575345162615,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.95210004,1.03600001,0.951855004,0,19.8826008,1536.5,1540.5,212.5730691369,46.35660455429,-0.0002812140867695,7.052817519911e-06,-7.008957061489e-06,-0.0002812060259553,213.18831892,46.7988554,211.92655285,46.77706787,211.9679668,45.91142612,213.20957357,45.9326043,2021-06-30 00:00:00+00,1
336,216.50678587,46.3490729,0,758,6,4,23,1,zg,1575345162315,1575,157534516,1,object,o,2021-04-25 08:17:02.091+00,2459329.845162,30,20210425345150,1.93046999,1.03600001,0.951855004,0,19.8957996,1536.5,1540.5,216.506757126,46.3491121152,-0.0002811956657904,-7.589421170436999e-06,7.590035627873e-06,-0.0002811976102531,217.15441141,46.76860922,215.89291205,46.79222594,215.86908719,45.92597518,217.1102559,45.90300632,2021-06-30 00:00:00+00,1
337,213.93756557,39.96563384,0,719,8,2,29,1,zg,1575345622915,1575,157534562,1,object,o,2021-04-25 08:17:42.396+00,2459329.845625,30,20210425345625,1.86232996,1.00899994,0.951880991,0,19.8915997,1536.5,1540.5,213.9375825102,39.96562062312,-0.0002809298552396,1.331891271862e-05,-1.337397402635e-05,-0.0002809290769004,214.47751499,40.41734376,213.34446552,40.37596042,213.40507179,39.5111948,214.52389492,39.55202248,2021-06-30 00:00:00+00,1
338,218.78370792,40.03303173,0,719,6,2,21,1,zg,1575345622115,1575,157534562,1,object,o,2021-04-25 08:17:42.396+00,2459329.845625,30,20210425345625,1.84897995,1.00899994,0.951880991,0,19.9335003,1536.5,1540.5,218.7837229437,40.03303080566,-0.0002812925109834,-2.507116372655e-06,2.486324142426e-06,-0.0002812956851327,219.35675305,40.4608391,218.22120517,40.46850937,218.21798957,39.60233234,219.33940697,39.59460226,2021-06-30 00:00:00+00,1
339,222.33767436,39.9569615,0,719,5,1,16,1,zg,1575345621615,1575,157534562,1,object,o,2021-04-25 08:17:42.396+00,2459329.845625,30,20210425345625,1.95144999,1.00899994,0.951880991,0,19.9701996,1536.5,1540.5,222.3376284013,39.95694231469,-0.0002809612278764,-1.374600055718e-05,1.383450805875e-05,-0.000280927735664,222.93168361,40.36657566,221.79877443,40.40957752,221.75040629,39.54403581,222.86941123,39.50188293,2021-06-30 00:00:00+00,1
340,221.21088354,39.9940032,0,719,5,2,17,1,zg,1575345621715,1575,157534562,1,object,o,2021-04-25 08:17:42.396+00,2459329.845625,30,20210425345625,1.84970999,1.00899994,0.951880991,0,19.9762001,1536.5,1540.5,221.2109146839,39.99397998172,-0.0002811239909468,-1.029055317906e-05,1.027442946753e-05,-0.0002811085806686,221.79882723,40.4095201,220.66457357,40.44121104,220.6302542,39.57536814,221.75041385,39.54403406,2021-06-30 00:00:00+00,1
341,214.09505418,37.19141683,0,719,4,3,14,1,zg,1575345621415,1575,157534562,1,object,o,2021-04-25 08:17:42.396+00,2459329.845625,30,20210425345625,1.99530995,1.00899994,0.951880991,0,19.7870007,1536.5,1540.5,214.0950792938,37.1914072055,-0.0002809679152489,1.181973219778e-05,-1.184975223755e-05,-0.000281000954409,214.61724106,37.64120799,213.52740926,37.60457299,213.57934715,36.73952939,214.65644249,36.77553602,2021-06-30 00:00:00+00,1
342,216.29415231,42.98699916,0,719,15,3,58,1,zg,1575345625815,1575,157534562,1,object,o,2021-04-25 08:17:42.396+00,2459329.845625,30,20210425345625,1.93366003,1.00899994,0.951880991,0,19.9573994,1536.5,1540.5,216.2942092102,42.9870534192,-0.000281220979037,6.361393431095e-06,-6.277234193903e-06,-0.0002812261290107,216.87546629,43.42837891,215.68611927,43.40889195,215.7213494,42.54304213,216.89389637,42.56209366,2021-06-30 00:00:00+00,1
343,214.93531009,42.96117477,0,719,16,4,63,1,zg,1575345626315,1575,157534562,1,object,o,2021-04-25 08:17:42.396+00,2459329.845625,30,20210425345625,1.96187997,1.00899994,0.951880991,0,19.9729004,1536.5,1540.5,214.9352752731,42.96122841557,-0.0002810863746094,1.016414285115e-05,-1.016660965072e-05,-0.0002810820687109,215.5078042,43.40829732,214.31958082,43.37684249,214.37090868,42.51135266,215.54236075,42.54249837,2021-06-30 00:00:00+00,1
344,217.47553081,43.00032505,0,719,15,4,59,1,zg,1575345625915,1575,157534562,1,object,o,2021-04-25 08:17:42.396+00,2459329.845625,30,20210425345625,1.92433,1.00899994,0.951880991,0,19.9810009,1536.5,1540.5,217.4755040275,43.00035416346,-0.000281273289235,2.406477344622e-06,-2.43243935127e-06,-0.0002812873957988,218.06532606,43.43575191,216.87546782,43.42838141,216.89388923,42.56206978,218.06689786,42.56952511,2021-06-30 00:00:00+00,1
345,217.48208915,41.95368784,0,719,11,1,40,1,zg,1575345624015,1575,157534562,1,object,o,2021-04-25 08:17:42.396+00,2459329.845625,30,20210425345625,1.90885997,1.00899994,0.951880991,0,19.9566994,1536.5,1540.5,217.4820606549,41.95369027939,-0.0002812908242177,1.79160653166e-06,-1.718230812158e-06,-0.0002812874039545,218.0631098,42.38784613,216.89358343,42.38264907,216.90854717,41.51640475,218.06274905,41.52163292,2021-06-30 00:00:00+00,1
346,220.00346105,42.98092389,0,719,14,4,55,1,zg,1575345625515,1575,157534562,1,object,o,2021-04-25 08:17:42.396+00,2459329.845625,30,20210425345625,1.90023005,1.00899994,0.951880991,0,20.0519009,1536.5,1540.5,220.0034614983,42.98094158711,-0.000281175626338,-7.332466003938998e-06,7.254275687873999e-06,-0.0002811611919339,220.61331434,43.40127055,219.42435389,43.42370951,219.40186437,42.55763237,220.57398907,42.53562472,2021-06-30 00:00:00+00,1
347,216.36454644,40.02678211,0,719,7,2,25,1,zg,1575345622515,1575,157534562,1,object,o,2021-04-25 08:17:42.396+00,2459329.845625,30,20210425345625,1.82969999,1.00899994,0.951880991,0,19.9512997,1536.5,1540.5,216.3645625941,40.02673247177,-0.0002812599935937,5.588043100343e-06,-5.627550422963e-06,-0.0002812579577105,216.92108008,40.46717305,215.78573172,40.449646,215.81527489,39.58375005,216.93645485,39.60084689,2021-06-30 00:00:00+00,1
348,218.76242112,38.11971147,0,719,2,2,5,1,zg,1575345620515,1575,157534562,1,object,o,2021-04-25 08:17:42.396+00,2459329.845625,30,20210425345625,1.95915997,1.00899994,0.951880991,0,19.8917007,1536.5,1540.5,218.7624592699,38.11969145681,-0.0002812728810763,-2.424621374644e-06,2.402902334435e-06,-0.0002812974590789,219.31966247,38.54775827,218.21502851,38.55516744,218.21179978,37.68896413,219.30353548,37.68147122,2021-06-30 00:00:00+00,1
